,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate,LastTenRecord
104,2003,Oregon,75.1019,71.0944,109.054,112.49799999999999,98.6026,98.1497,14.3485,8,1,5.24,-4.41,52.9426,46.981,5.9616,20.3079,22.2017,1.8938,33.1463,35.4994,-2.3531,33.5949,38.5229,-4.928,0.7
105,2003,Pennsylvania,64.0888,63.312,109.205,110.324,92.4372,96.0575,14.2661,11,0,-1.53,3.49,55.412,46.875,8.537,20.4652,22.1845,1.7193,31.5137,28.31,3.2037,36.5224,34.1667,2.3557,1.0
106,2003,California,69.6353,66.1487,105.448,109.40100000000001,98.8111,95.8149,13.5863,8,0,7.06,0.3,52.0352,49.5585,2.4767,19.7701,21.0058,1.2357,32.8511,31.8286,1.0225,33.0583,30.3532,2.7051,0.6
107,2003,NC State,67.1338,65.1859,107.36200000000001,111.01700000000001,100.932,97.9831,13.034,9,0,8.48,-6.47,53.0797,49.427,3.6527,21.0845,21.6596,0.5751,32.2514,33.1017,-0.8503,38.285,39.7467,-1.4617,0.5
108,2003,Auburn,68.1467,66.7988,102.385,107.32,96.5955,94.4324,12.8881,10,0,8.22,-4.71,51.8437,47.8377,4.006,23.3848,22.8948,-0.49,36.8692,35.6834,1.1858,35.333,29.5782,5.7548,0.4
109,2003,Wisconsin Milwaukee,71.3004,71.2184,108.18700000000001,109.43299999999999,98.0054,96.795,12.6377,12,1,2.06,1.05,53.5655,49.2595,4.306,20.686999999999998,24.3456,3.6586,33.2401,33.0679,0.1722,37.1031,42.5355,-5.4324,0.8
110,2003,Southern Illinois,67.9306,67.6276,109.01899999999999,110.795,99.4475,98.9527,11.8425,11,0,1.97,3.35,52.3611,50.4799,1.8812,18.2278,23.4895,5.2617,32.0397,33.2528,-1.2131,33.5,37.6725,-4.1725,0.8
111,2003,Western Kentucky,68.5639,67.5481,106.20100000000001,108.073,95.851,96.5019,11.5715,13,1,1.09,2.09,52.6831,47.5154,5.1677,21.9717,22.7888,0.8171,36.679,33.1683,3.5107,37.2834,33.8358,3.4476,1.0
112,2003,Tulsa,69.0678,67.3935,105.885,107.11399999999999,93.8451,95.67,11.4437,13,1,1.05,4.16,52.3367,44.6134,7.7233,20.4747,20.3429,-0.1318,33.6355,33.2013,0.4342,32.8731,32.1134,0.7597,0.9
113,2003,Central Michigan,72.7987,71.9146,108.796,109.867,100.509,99.5025,10.3641,11,1,2.06,2.87,56.5974,50.4185,6.1789,25.2949,22.4002,-2.8947,35.6253,33.8297,1.7956,46.9762,37.3884,9.5878,0.9
114,2003,Holy Cross,65.4927,65.3578,105.962,105.03399999999999,88.5436,94.8568,10.1775,14,1,-5.57,-0.64,50.8844,46.025,4.8594,20.989,23.2305,2.2415,37.9509,26.2136,11.7373,42.1352,35.3482,6.787000000000001,1.0
115,2003,Manhattan,70.6887,68.2203,106.07,105.641,93.8602,95.6169,10.0239,14,1,-1.71,2.51,49.5376,46.0518,3.4858,19.6521,24.6579,5.0058,32.5703,34.2641,-1.6938,41.0983,42.61600000000001,-1.5177,0.7
116,2003,Weber St,67.6478,66.2827,110.098,111.03,99.6273,102.287,8.7425,12,1,-1.73,1.29,52.0574,51.6318,0.4256,18.4236,23.116,4.6924,33.5051,30.9917,2.5134,47.3815,31.6502,15.7313,1.0
117,2003,San Diego,72.4713,70.81,102.301,104.73200000000001,97.9604,96.3702,8.36166,13,1,3.37,6.03,52.8846,48.9714,3.9132,24.5428,20.7597,-3.7831,34.6392,30.1025,4.5367,49.2949,30.6857,18.6092,0.8
118,2003,Utah St,60.9901,61.232,107.29299999999999,106.86,97.7196,100.12100000000001,6.73911,15,1,-2.0,-0.07,49.4727,49.2063,0.2664,20.3542,20.0913,-0.2629,39.5313,28.5049,11.0264,38.2754,29.0159,9.2595,0.7
119,2003,Troy,73.2213,70.60300000000001,108.324,107.4,96.6124,101.103,6.29692,14,1,-5.2,-2.77,50.2966,48.2086,2.088,18.5957,24.3072,5.7115,37.7481,36.0372,1.7109,29.2635,30.0,-0.7365,0.9
120,2003,Colorado St,68.3241,67.1579,107.759,111.59700000000001,106.412,105.323,6.27421,14,1,4.39,-3.45,54.0816,49.4941,4.5875,23.6055,17.8332,-5.7723,36.2334,34.2884,1.945,46.3822,39.4042,6.978,0.5
121,2003,Austin Peay,66.9257,64.2385,102.385,101.166,99.1226,98.0055,3.16008,13,1,-0.97,7.41,50.8219,48.6588,2.1631,22.4295,20.3904,-2.0391,31.4564,32.8522,-1.3958,45.8904,32.251999999999995,13.6384,0.9
122,2003,Sam Houston St,68.7572,67.1342,103.316,102.171,93.6249,100.238,1.9333799999999999,15,1,-7.41,-2.0,51.1015,44.2189,6.8826,22.5601,21.1244,-1.4357,32.7088,33.7188,-1.01,43.5915,36.8389,6.7526,0.9
123,2003,Vermont,65.528,64.3012,102.973,101.723,95.5798,99.8857,1.8376,16,1,-5.13,-2.29,48.7493,47.9254,0.8239,21.4373,19.7767,-1.6606,37.0424,28.0545,8.9879,34.3061,28.201999999999998,6.1041,0.8
124,2003,IUPUI,68.4166,66.9628,103.494,103.059,101.915,102.29799999999999,0.761365,16,1,-2.19,2.78,50.9518,54.4027,-3.4509,23.0373,24.0885,1.0512,34.6562,33.5738,1.0824,42.2732,33.9316,8.3416,0.8
125,2003,East Tennessee St,77.7306,75.186,102.081,101.21,99.2088,100.46600000000001,0.744035,15,1,-1.8,4.8,49.7672,49.6583,0.1089,23.8531,24.2194,0.3663,37.2366,36.1802,1.0564,40.6286,33.3713,7.2573,0.8
126,2003,Wagner,70.2754,67.6016,107.818,104.796,101.404,105.84200000000001,-1.04621,15,1,-7.45,2.38,53.1539,51.8549,1.2990000000000002,21.5246,21.7925,0.2679,35.7479,32.6336,3.1143,33.4965,30.551,2.9455,0.8
127,2003,South Carolina St,72.5755,71.7419,100.28,96.5201,97.819,105.43799999999999,-8.917539999999999,16,1,-12.27,-0.55,50.2078,47.8492,2.3586,26.6993,23.7722,-2.9271,37.6587,36.7952,0.8635,46.437,42.4022,4.0348,0.7
128,2003,Texas Southern,70.8317,68.023,102.13600000000001,98.706,99.8966,108.445,-9.73895,16,1,-12.97,-8.09,50.2904,49.0933,1.1971,21.3289,19.4762,-1.8527,36.2254,32.0705,4.1549,50.6969,31.4667,19.2302,0.5
129,2003,UNC Asheville,69.782,67.655,100.382,100.943,110.119,114.311,-13.3682,16,1,-6.45,11.61,48.5939,51.9504,-3.3565,22.3344,18.1581,-4.1763,34.1586,37.4401,-3.2815,36.2767,37.1639,-0.8872,0.5
130,2004,Duke,69.9636,67.6352,113.208,120.027,91.8003,88.29899999999999,31.7279,1,0,12.59,2.42,53.2176,44.7332,8.4844,19.3801,24.2539,4.8738,39.0293,36.8286,2.2007,41.2037,31.9722,9.2315,0.6
131,2004,St Josephs,67.8089,66.7822,114.728,118.522,90.6324,90.71600000000001,27.8057,1,0,6.99,8.86,56.1196,44.3852,11.7344,16.8828,23.9865,7.1037,29.6487,36.1319,-6.4832,33.6992,33.4082,0.29100000000000004,0.9
132,2004,Gonzaga,68.8286,66.7071,118.90100000000001,121.485,94.9149,94.7555,26.7299,2,1,3.28,7.0,56.4909,44.4444,12.0465,19.1625,18.1417,-1.0208,38.1687,30.3398,7.8289,41.0431,28.3598,12.6833,1.0
133,2004,Pittsburgh,60.7075,59.5043,111.449,115.24799999999999,90.5429,89.1178,26.1303,3,0,5.97,-8.2,51.1583,42.8723,8.286,19.4179,19.8473,0.4294,40.6063,34.4449,6.1614,38.61,23.4043,15.2057,0.7
134,2004,Connecticut,70.2113,68.4832,112.05,116.176,91.324,90.3272,25.8489,2,1,8.93,-2.05,53.2043,41.4668,11.7375,19.3663,16.6521,-2.7142,41.6056,31.4798,10.1258,34.4569,24.8201,9.6368,0.8
135,2004,Georgia Tech,72.5316,69.8395,107.084,114.16,92.1851,89.3063,24.8537,3,0,13.74,0.97,52.5305,43.7163,8.8142,20.8613,22.7116,1.8503,32.8814,34.843,-1.9616,38.2738,40.7989,-2.5251,0.6
136,2004,Oklahoma St,67.6084,65.9003,114.609,117.359,93.3949,92.5691,24.7896,2,1,7.56,-5.55,55.4921,46.1347,9.3574,19.7699,21.8721,2.1022,37.6276,31.9223,5.7053,39.3148,35.2844,4.0304,0.9
137,2004,Wisconsin,61.0506,60.4638,111.555,114.662,92.21,90.0084,24.6539,6,1,8.34,3.63,50.326,46.6123,3.7137,16.0494,22.6012,6.5518,34.7591,30.4805,4.2786,40.5453,30.2384,10.3069,0.8
138,2004,Kentucky,68.0205,66.439,106.79299999999999,112.74700000000001,92.3842,88.1148,24.6321,1,1,8.97,3.47,52.793,46.1098,6.6832,21.1555,22.9336,1.7781,36.9804,30.9449,6.0355,34.3373,33.7529,0.5844,0.9
139,2004,NC State,66.6357,62.8842,109.648,118.12100000000001,97.6818,93.7927,24.3286,3,0,12.81,-0.59,52.7251,47.2909,5.4342,19.9024,21.6056,1.7032,32.8493,33.426,-0.5767,35.6635,33.9223,1.7412,0.6
140,2004,Cincinnati,68.8663,67.1173,111.439,115.74,91.2481,91.8837,23.8562,4,1,5.62,-0.28,52.2059,45.0273,7.1786,17.5168,23.1052,5.5884,36.9714,30.833000000000002,6.1384,37.963,40.751999999999995,-2.7889999999999997,0.7
141,2004,Stanford,67.1679,64.4998,110.198,112.228,90.3565,89.1711,23.0568,1,1,3.76,-1.79,52.7103,43.9542,8.7561,20.8823,21.3939,0.5116,37.0672,29.7064,7.3608,36.7024,33.1232,3.5792,0.9
142,2004,North Carolina,74.3667,71.131,108.99700000000001,116.96600000000001,99.1122,93.943,23.0232,6,0,13.85,2.76,50.9676,50.8065,0.1611,20.3464,23.6267,3.2803,39.7475,33.7404,6.0071,39.1736,33.2036,5.97,0.5
143,2004,Mississippi St,69.6408,67.9987,108.83200000000001,114.667,93.5594,91.9956,22.6715,2,0,6.38,-1.89,52.1518,47.1453,5.0065,21.1971,22.8421,1.645,41.1439,31.0254,10.1185,40.6002,28.8864,11.7138,0.8
144,2004,Wake Forest,73.3755,70.5763,112.14299999999999,120.82700000000001,101.52,98.4588,22.3686,4,0,13.52,1.79,53.9374,51.4081,2.5293,19.5599,23.0014,3.4415,37.7273,33.3636,4.3637,44.7141,39.2049,5.5092,0.6
145,2004,Louisville,69.8501,67.6995,103.47,106.419,86.4869,84.7716,21.6473,10,0,7.09,4.23,48.6733,43.2508,5.4225,19.6028,24.1833,4.5805,32.4312,32.4446,-0.0134,35.3184,36.8421,-1.5237,0.4
146,2004,Texas,68.3913,65.1866,111.06200000000001,113.48100000000001,96.5963,93.1471,20.3341,3,0,9.27,0.8,49.7312,44.8128,4.9184,17.053,20.1979,3.1449,41.9558,32.541,9.4148,35.4839,38.5561,-3.0722,0.6
147,2004,Maryland,73.6755,71.3662,103.62899999999999,110.26,95.8986,90.0455,20.2142,4,1,14.09,-1.13,48.1692,46.4921,1.6771,20.1465,22.5339,2.3874,38.2532,33.9615,4.2917,41.5636,38.6911,2.8725,0.6
148,2004,Florida,68.6755,66.1367,111.391,117.63,100.34,97.7056,19.9244,5,0,9.6,0.08,55.4683,47.4916,7.9767,21.061999999999998,19.0583,-2.0037,31.1735,33.0882,-1.9147,35.7184,36.9008,-1.1824,0.6
149,2004,Illinois,65.0041,64.2481,110.84100000000001,115.417,96.564,96.2329,19.1845,5,0,8.13,2.52,52.7909,47.1143,5.6766,18.0354,21.5307,3.4953,36.8084,33.2294,3.5789999999999997,30.0685,35.8286,-5.7601,0.6
150,2004,Vanderbilt,67.6649,65.74,108.74,112.729,95.7786,93.7684,18.9602,6,0,7.87,-6.57,51.9221,47.5744,4.3477,18.6461,22.1058,3.4597,32.5285,31.8619,0.6666,35.2376,32.3594,2.8782,0.6
151,2004,Nevada,69.5056,68.5767,108.229,111.833,94.6666,93.0023,18.8308,10,1,7.09,4.97,49.3306,45.7285,3.6021,18.221,20.082,1.861,36.9437,29.7748,7.1689,41.1946,33.4382,7.7564,0.9
152,2004,Providence,66.2532,65.2472,107.235,112.31700000000001,96.8095,93.6525,18.6645,5,0,8.8,4.05,52.1985,47.4847,4.7138,22.3335,21.9189,-0.4146,36.8004,36.359,0.4414,34.7362,29.4478,5.2884,0.6
153,2004,Kansas,70.6469,69.4727,105.484,110.65,96.3064,92.4539,18.1966,4,0,10.39,6.53,51.5963,44.3455,7.2508,20.7276,19.6714,-1.0562,34.6588,32.7472,1.9116,39.4481,35.8115,3.6366,0.6
154,2004,Xavier,65.5635,64.1432,106.98700000000001,110.76100000000001,94.5174,92.9239,17.837,7,1,7.19,2.75,51.0204,46.472,4.5484,18.5359,20.4633,1.9274,34.4639,31.5607,2.9032,37.7551,30.2676,7.4875,0.9
155,2004,Seton Hall,67.1571,66.1769,106.745,111.199,95.2276,93.5699,17.629,8,0,7.85,-1.14,51.0252,44.9507,6.0745,18.9701,19.2657,0.2956,34.3012,32.4728,1.8284,34.6221,34.1265,0.4956,0.6
156,2004,Western Michigan,68.5844,65.955,114.447,114.773,95.4194,97.3126,17.4602,11,1,-0.63,-1.21,51.7222,48.9177,2.8045,19.1837,23.7743,4.5906,40.1389,31.4383,8.7006,39.921,36.8584,3.0626,0.8
157,2004,Arizona,76.2302,73.5393,114.867,117.959,103.179,101.339,16.6199,9,0,5.72,4.6,54.257,50.306000000000004,3.951,19.4146,20.1613,0.7467,38.5841,34.32,4.2641,33.5397,27.486,6.0537,0.6
158,2004,South Carolina,67.4431,66.1339,104.19,110.845,92.544,94.2486,16.596,10,0,6.15,-8.05,49.23,44.7037,4.5263,19.3598,23.9279,4.5681,34.6403,36.0531,-1.4128,35.4209,32.7215,2.6994,0.4
159,2004,Alabama,66.2365,64.999,106.919,113.39,100.22399999999999,96.9288,16.4613,8,0,11.2,6.59,51.3714,48.1808,3.1906,18.9299,19.4908,0.5609,33.3796,32.9956,0.384,40.6857,33.6273,7.0584,0.6
160,2004,BYU,66.1557,66.4998,108.226,111.734,99.0063,95.3868,16.3472,12,0,7.13,6.41,53.9601,51.0653,2.8948,20.7021,21.5107,0.8086,33.9074,26.9317,6.9757,43.2507,35.8076,7.4431,0.9
161,2004,Air Force,53.9246,52.0301,111.28399999999999,111.859,93.5813,95.7219,16.1376,11,0,0.58,-10.49,58.1826,48.6498,9.5328,18.8931,29.5165,10.6234,24.5335,37.5088,-12.9753,37.1711,37.8059,-0.6348,0.7
162,2004,Texas Tech,69.2375,67.14399999999999,105.75399999999999,110.15299999999999,96.1834,94.0599,16.0926,8,0,8.29,2.29,49.672,48.6291,1.0429,17.838,24.4368,6.5988,33.49,36.138000000000005,-2.648,35.4692,30.2121,5.2571,0.5
163,2004,Memphis,69.0674,67.7079,106.82700000000001,111.955,95.9293,95.9555,15.9997,7,0,5.55,1.83,49.4289,46.6484,2.7805,18.6357,21.6683,3.0326,36.4005,31.1652,5.2353,38.321,37.2943,1.0267,0.7
164,2004,Syracuse,67.6907,66.2186,106.98200000000001,111.069,98.2358,95.3779,15.6907,5,0,7.88,-4.61,50.141000000000005,44.8179,5.3231,18.1499,19.5802,1.4303,38.3694,38.6469,-0.2775,36.6046,35.07,1.5346,0.7
165,2004,Richmond,64.4431,62.8739,100.22,104.896,91.39200000000001,89.8371,15.0585,11,0,6.95,7.66,46.2437,44.5186,1.7251,19.8571,22.6737,2.8166,34.0026,33.7878,0.2148,36.0601,39.0951,-3.035,0.7
166,2004,Michigan St,63.9054,64.2907,110.206,116.84,103.78,101.904,14.9366,7,0,8.92,7.6,55.497,51.5905,3.9065,21.7313,21.3734,-0.3579,32.512,31.5016,1.0104,38.578,44.9304,-6.3524,0.7
167,2004,Utah,60.5415,59.266999999999996,107.23700000000001,110.02600000000001,95.6864,95.1873,14.839,11,1,4.45,-0.97,52.9785,45.6603,7.3182,22.2595,17.6308,-4.6287,37.0531,27.8095,9.2436,34.474000000000004,34.3459,0.1281,0.7
168,2004,Charlotte,71.8094,70.0671,107.786,112.766,97.1643,98.11,14.6558,9,0,5.72,2.66,51.4127,47.2467,4.166,20.641,21.189,0.5479999999999999,38.3202,32.8179,5.5023,44.2105,32.8745,11.335999999999999,0.7
169,2004,Boston College,64.5256,63.1579,104.85799999999999,110.115,97.2147,95.5084,14.6068,6,0,7.21,-2.14,49.1101,45.5973,3.5128,20.4145,20.8682,0.4537,38.9516,35.7459,3.2057,44.6607,27.3944,17.2663,0.8
170,2004,UTEP,69.1931,68.6573,109.066,111.176,96.9506,96.667,14.5091,13,0,4.31,-6.38,52.6878,47.8929,4.7949,19.3324,22.1216,2.7892,31.7833,34.6171,-2.8338,44.5938,29.4419,15.1519,0.7
171,2004,UAB,72.3976,70.7046,102.861,106.37100000000001,92.4884,91.9116,14.4594,9,0,5.34,1.6,49.4992,47.9795,1.5197,18.2287,27.2147,8.986,31.5938,37.5,-5.9062,32.9494,44.6215,-11.6721,0.7
172,2004,Southern Illinois,66.8358,65.7203,106.70100000000001,108.685,94.0296,94.3307,14.3539,9,0,2.54,2.25,49.5493,47.42100000000001,2.1283,17.6657,25.0222,7.3565,35.6026,33.565,2.0376,30.4225,38.8137,-8.3912,0.8
173,2004,DePaul,64.9191,63.3915,108.875,113.921,103.584,102.109,11.8121,7,0,5.83,-0.62,51.2607,48.3836,2.8771,19.9186,18.1078,-1.8108,37.7979,32.7601,5.0378,38.4527,32.1096,6.3431,0.8
174,2004,Murray St,70.8357,69.3823,112.904,110.54799999999999,97.3307,98.9077,11.6398,12,1,-3.8,1.25,54.7437,48.1573,6.5864,19.1819,20.1843,1.0024,35.2662,29.8748,5.3914,35.9324,30.7481,5.1843,0.9
175,2004,Manhattan,68.0888,65.3023,108.81,107.70100000000001,93.4105,96.0844,11.6168,12,1,-1.77,1.31,49.42,46.201,3.219,18.225,24.0001,5.7751,35.3687,33.1596,2.2091,46.2877,41.8505,4.4372,0.9
176,2004,Washington,75.2038,73.6356,107.43,111.976,103.57600000000001,100.87100000000001,11.1048,8,0,6.16,2.14,51.4873,51.7588,-0.2715,19.4196,22.3567,2.9371,34.0074,35.2444,-1.237,41.7523,40.871,0.8813,0.8
177,2004,Illinois Chicago,65.4642,64.6261,106.738,107.751,95.1856,96.8741,10.8768,13,0,-0.52,-2.97,49.4713,49.5184,-0.0471,19.024,24.717,5.693,37.9201,33.1285,4.7916,38.9538,34.3769,4.5769,0.9
178,2004,Louisiana Lafayette,70.6058,69.6882,108.109,109.42,98.9897,98.9893,10.4304,14,1,0.84,10.92,52.8571,49.3655,3.4916,20.4948,24.4036,3.9088,35.5372,39.1955,-3.6583,34.2222,30.9645,3.2577,0.4
179,2004,Dayton,63.9943,62.4162,105.79299999999999,108.6,99.7962,98.8232,9.7763,10,0,3.26,-1.55,50.5724,46.8866,3.6858,21.2722,16.0129,-5.2593,37.6884,29.351,8.3374,41.0418,29.8031,11.2387,0.5
180,2004,Pacific,64.5972,63.9397,106.22,108.14399999999999,98.1151,99.4025,8.741719999999999,12,1,0.28,3.56,52.7061,45.7627,6.9434,21.3336,19.3636,-1.97,31.1433,33.9991,-2.8558,45.2486,28.5949,16.6537,1.0
181,2004,VCU,67.7819,64.642,103.47399999999999,104.824,93.4643,96.0897,8.734119999999999,13,1,-0.29,0.29,53.6028,45.3751,8.2277,23.6477,20.3973,-3.2504,36.0952,30.8511,5.2441,35.9695,31.5849,4.3846,0.9
182,2004,Northern Iowa,65.5929,65.2729,104.012,106.97200000000001,98.0692,98.5408,8.4316,14,1,2.45,-1.91,50.565,46.5466,4.0184,18.8477,17.2393,-1.6084,27.1084,28.823,-1.7146,39.1086,32.2314,6.8772,0.9
183,2004,East Tennessee St,75.7365,73.587,102.68799999999999,103.458,92.1995,95.3316,8.126439999999999,13,1,-2.39,0.64,50.948,47.3067,3.6413,20.723000000000003,25.0696,4.3466,32.5771,34.4123,-1.8352,36.5114,26.2933,10.2181,0.9
184,2004,Central Florida,65.9135,62.721000000000004,106.6,103.633,94.4578,97.8035,5.82918,14,1,-5.87,-3.79,51.9484,45.896,6.0524,22.6887,23.0921,0.4034,37.7114,32.2425,5.4689,29.5564,36.2155,-6.6591,0.9
185,2004,Princeton,58.2168,56.7748,105.63,106.042,96.2233,100.54799999999999,5.49455,14,0,-4.32,-0.07,53.7975,46.3453,7.4522,21.4647,20.7116,-0.7531,31.5254,29.4925,2.0329,34.9683,38.3359,-3.3676,0.9
186,2004,Eastern Washington,66.9903,64.715,103.391,105.382,100.35600000000001,101.954,3.4278800000000005,15,1,-0.25,7.22,53.0423,52.0861,0.9562,22.1311,23.151,1.0199,30.0397,32.3188,-2.2791,39.2196,40.0,-0.7804,0.8
187,2004,Valparaiso,71.0653,69.4589,101.053,100.30799999999999,99.7763,99.4266,0.881225,15,1,-1.31,0.85,48.5417,46.7614,1.7803,22.2599,18.4333,-3.8266,33.7882,32.2733,1.5149,43.0357,43.6364,-0.6007,0.8
188,2004,Vermont,65.3487,64.3586,101.48200000000001,100.742,94.9759,102.041,-1.29931,15,1,-8.08,-2.5,47.9917,48.5382,-0.5465,18.6978,19.410999999999998,0.7132,32.1844,28.5578,3.6266,31.9551,24.7613,7.1938,0.7
189,2004,Liberty,69.3674,67.5344,98.7684,97.9283,96.0109,100.635,-2.70715,16,1,-5.73,5.71,47.8371,47.3699,0.4672,22.8269,21.7134,-1.1135,36.2377,34.1431,2.0946,33.2584,34.695,-1.4366,0.8
190,2004,Monmouth,68.1773,66.2199,100.432,98.0355,97.7077,101.598,-3.56253,15,1,-6.71,2.53,48.2797,48.927,-0.6473,19.4948,22.5008,3.0060000000000002,27.3515,32.9136,-5.5621,38.4573,30.9013,7.556,0.7
191,2004,Lehigh,65.1107,63.7282,99.6568,98.2109,95.5324,103.992,-5.7816,16,1,-11.5,-9.88,47.3601,46.4038,0.9563,21.695999999999998,20.7098,-0.9862,33.1355,32.0773,1.0582,36.5776,36.2776,0.3,0.7
192,2004,Texas San Antonio,70.8924,68.8797,99.4181,98.0201,100.561,105.56,-7.539560000000001,16,1,-7.71,-5.14,48.2979,48.3973,-0.0994,23.5223,21.1366,-2.3857,34.3779,33.989000000000004,0.3889,42.0669,33.028,9.0389,0.9
193,2004,Alabama St,64.5979,61.5326,94.9592,93.281,93.8557,103.971,-10.6902,16,1,-12.06,0.53,47.6989,46.6154,1.0835,25.9724,23.1085,-2.8639,36.4095,33.6162,2.7933,45.4306,38.8308,6.5998,0.9
194,2004,Florida A&M,72.6471,71.1206,99.3044,97.7465,101.165,108.479,-10.7325,16,1,-9.84,1.67,49.055,51.4013,-2.3463,22.8223,25.0102,2.1879,32.2246,36.431999999999995,-4.2074,42.8571,45.1233,-2.2662,0.6
195,2005,Illinois,65.5156,64.8528,118.088,122.18,91.9408,88.8696,33.3107,1,1,8.16,0.31,55.9787,47.063,8.9157,16.5842,22.2557,5.6715,34.6693,31.2191,3.4502,28.8308,30.4202,-1.5894,0.7
196,2005,North Carolina,76.9427,73.6909,115.44,121.055,91.7506,89.0521,32.0028,1,0,11.64,4.26,56.0398,46.394,9.6458,20.9913,23.0619,2.0706,39.7024,31.5068,8.1956,44.1593,30.299,13.8603,0.8
197,2005,Duke,70.79899999999999,68.6081,112.315,117.435,92.6727,88.7397,28.6957,1,1,10.89,1.51,52.1149,42.2233,9.8916,18.9495,21.7919,2.8424,37.3077,36.7557,0.552,42.8721,32.004,10.8681,0.7
198,2005,Wake Forest,71.7158,68.7048,117.024,125.00399999999999,101.94,99.1181,25.8856,2,0,10.94,4.87,55.468,49.9499,5.5181,20.087,20.0452,-0.0418,40.7788,31.6633,9.1155,46.0834,32.4148,13.6686,0.8
199,2005,Oklahoma St,67.819,66.4584,115.40100000000001,120.257,97.6348,94.5142,25.7432,2,1,9.59,5.03,55.879,50.1166,5.7624,20.1894,22.1387,1.9493,36.646,30.4598,6.1862,37.3092,33.3528,3.9564,0.7
200,2005,Michigan St,66.6488,65.7071,116.545,119.60799999999999,94.8124,93.9891,25.6192,5,0,7.89,-3.18,54.5576,48.8034,5.7542,19.9357,22.0813,2.1456,38.852,29.5855,9.2665,37.2601,37.9487,-0.6886,0.8
201,2005,Florida,66.7209,64.8327,114.292,117.796,93.7235,92.9202,24.8756,4,1,7.13,-4.3,55.1685,46.1032,9.0653,20.2719,21.7067,1.4348,35.9577,29.4399,6.5178,40.8909,35.1862,5.7047,0.9
202,2005,Louisville,70.4444,67.4861,114.037,116.48899999999999,89.9008,91.7883,24.7011,4,1,6.42,-2.03,55.0785,44.7709,10.3076,19.9048,23.0161,3.1113,37.2131,31.2775,5.9356,43.2777,37.001999999999995,6.2757,0.9
203,2005,Kentucky,67.9429,67.1865,107.95200000000001,112.199,90.8059,88.25299999999999,23.9456,2,0,8.85,-2.71,52.0619,46.6161,5.4458,18.8303,25.4686,6.6383,35.3591,34.1719,1.1872,37.5773,31.7813,5.796,0.7
204,2005,Kansas,67.7228,66.4302,109.787,116.11200000000001,95.5148,92.1767,23.935,3,0,10.45,10.37,53.4442,44.3275,9.1167,20.8887,19.9636,-0.9251,35.5745,33.3191,2.2554,38.5392,38.1287,0.4105,0.5
205,2005,Villanova,65.932,67.2118,111.62299999999999,115.814,94.3506,92.0012,23.8126,5,0,9.16,-0.89,49.6737,44.7739,4.8998,19.0554,23.8664,4.811,40.7228,34.6957,6.0271,37.6292,38.579,-0.9498,0.8
206,2005,Oklahoma,67.2377,64.7668,111.836,115.786,93.6407,92.1522,23.6343,3,0,7.68,0.09,53.225,46.5883,6.6367,19.9387,23.4336,3.4949,38.4206,31.86,6.5606,34.1898,37.9014,-3.7116,0.7
207,2005,Connecticut,71.4591,70.6715,109.01799999999999,112.50299999999999,93.4258,89.7487,22.7543,2,0,8.52,-1.04,50.1603,42.9353,7.225,20.9825,16.84,-4.1425,42.4579,30.6978,11.7601,41.2927,25.6219,15.6708,0.8
208,2005,Washington,74.1953,71.8909,114.97200000000001,119.92399999999999,98.5611,97.2424,22.6814,1,1,8.61,6.73,54.3951,50.5581,3.8369999999999997,19.1116,23.9785,4.8669,41.2176,35.8139,5.4037,33.2578,38.8128,-5.555,0.8
209,2005,Alabama,64.8301,62.9331,114.68700000000001,118.554,99.1391,97.0791,21.4752,5,0,6.84,-1.28,55.5828,46.9516,8.6312,19.3183,17.160999999999998,-2.1573,35.084,30.6245,4.4595,43.8037,25.313000000000002,18.4907,0.7
210,2005,Syracuse,66.9966,66.0762,112.476,116.816,96.7516,95.4331,21.3833,4,1,6.29,-4.57,52.325,45.4103,6.9147,19.9846,21.4308,1.4462,40.9071,36.5901,4.317,38.324,32.2564,6.0676,0.6
211,2005,Arizona,70.9162,68.98100000000001,111.447,115.596,97.4413,94.9498,20.6464,3,0,8.12,3.33,53.3703,49.2483,4.122,20.6708,22.4632,1.7924,40.0481,34.7908,5.2573,30.9091,28.1549,2.7542,0.8
212,2005,Georgia Tech,71.0692,69.1369,104.075,109.089,92.2269,88.7409,20.3479,5,0,10.91,-4.87,50.293,44.4208,5.8722,20.9278,21.1472,0.2194,34.8936,32.9618,1.9318,37.2403,37.1945,0.0458,0.6
213,2005,Wisconsin,63.6004,62.9376,105.694,111.095,94.3788,90.7501,20.345,6,0,10.24,1.27,51.0341,47.2576,3.7765,17.9252,18.4361,0.5109,31.0407,25.8865,5.1542,38.2896,27.9224,10.3672,0.7
214,2005,Utah St,62.0265,61.3897,116.928,116.735,92.2843,96.4473,20.2874,14,1,-2.48,-4.48,58.2048,45.2962,12.9086,19.8646,19.2626,-0.602,35.0486,28.3521,6.6965,38.1863,23.2869,14.8994,0.8
